Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
1342,411,-809,713,1553,-532,160,-789,-742,-674,1899,58
799,-306,1868,1841,-260,1391,825,-63,-837,240,-154,-151
14,169,1673,130,-176,640,221,934,617,615,1128,326
0,-487,16,-970,-779,-196,1623,816,-237,-695,2061,397
-217,501,628,9,1305,633,704,1569,1472,249,1113,827
-130,1149,757,904,697,1214,918,1375,1505,274,525,1861
80,1389,914,1568,-992,957,-625,362,1593,1955,-717,-526
-310,1326,-158,-754,1604,850,97,1034,1451,-650,1528,1696
623,1788,1833,672,1330,1495,1488,-842,515,-1234,1021,-1074
-3,90,1130,1366,1058,758,770,148,1630,26,1011,1187
625,566,148,1156,874,1956,269,1320,1325,871,1626,147
1434,980,523,1668,1784,1564,1939,306,607,27,222,1284
1011,-54,-147,1122,530,-515,1261,8,1239,202,-1083,135
-232,1636,35,-862,1330,-600,-1082,-5,1023,-962,1781,680
1327,182,1109,158,1446,1843,1270,-349,90,1186,-123,-1016
-903,412,1915,1134,1980,1781,328,1989,690,-414,30,491
1523,232,1379,0,143,0,911,867,571,247,515,1909
1090,162,1398,468,126,-23,1253,583,1313,1978,1898,1767
1034,765,854,1918,412,281,755,-669,162,-759,1789,1753
606,1,215,40,1810,-8,-77,928,-15,-3,-819,1131
842,953,819,1252,51,534,1152,1328,1240,566,903,1232
155,-1127,1921,1742,573,-973,957,-1038,-731,-664,907,373
-61,44,1708,1508,169,240,99,2063,451,93,135,867
1961,428,904,1549,1849,1232,1932,116,442,1678,911,1867
338,285,1110,324,1898,1232,312,163,-609,741,781,-342
94,-1161,49,-819,1184,-805,1022,267,-379,-878,1627,1941
966,-29,573,179,295,144,1113,-305,1706,207,185,276
1776,387,1069,1898,354,366,682,1942,1624,1249,1815,273
626,489,1226,346,986,1329,1422,318,56,1419,556,55
162,-53,438,533,754,281,780,2013,-217,266,1336,882
151,-198,-933,1109,-335,-950,-498,107,1984,1356,350,1083
695,561,1406,636,543,456,649,917,1039,14,59,540
11,-125,-709,-713,919,-923,924,91,1906,1033,884,-766
1102,522,1,-89,1319,1658,1189,-546,1007,-111,1175,1965
916,-1002,393,-45,-284,-117,1291,522,1080,-625,1744,419
1375,398,27,-33,229,1938,1057,440,1061,260,584,628
192,738,908,-248,1932,1315,463,616,662,1976,1417,-699
738,374,1314,-378,1296,1857,354,-412,1770,1252,429,708
-270,-939,913,23,218,546,1349,816,-474,1650,-1042,618
529,-641,1594,439,463,741,-15,45,1328,1953,1220,820
893,575,1832,1291,317,183,1439,1179,181,1954,1570,724
81,115,178,718,548,376,1059,139,1819,1584,831,175
-123,612,938,428,1244,872,808,385,1105,1986,891,921
1005,1640,-143,4,434,714,1381,-181,948,129,988,91
674,301,1608,1695,-511,-820,-76,992,231,71,1568,-25
300,566,447,336,130,1336,409,406,730,1017,1253,755
-620,-344,455,-797,618,-1104,-425,901,1833,446,-217,-403
778,630,1627,1734,1298,-179,185,-299,785,257,1073,1967
375,92,1757,-63,1237,257,44,622,1821,1902,950,-702
-1084,718,710,-996,-216,1725,288,752,1769,1950,-407,1064
1029,190,1195,892,298,511,83,-25,1732,-21,1359,1661
249,721,666,1446,372,103,1192,323,1057,597,59,1469
998,154,78,596,1102,869,789,728,-183,1183,1224,787
772,135,1190,-1,-171,1042,836,-809,416,-179,449,-56
809,1661,-1307,1189,-360,68,-481,1345,-102,1155,-992,330
585,-211,1517,166,1877,1827,1361,191,-277,-15,177,-505
325,-18,1189,316,144,1141,435,-174,1881,1863,644,-115
1295,1463,1402,749,845,1941,328,1607,1400,384,1027,1447
549,-177,1016,107,1220,-427,-841,-441,217,-275,1294,-253
1376,262,602,223,-673,956,1635,996,208,-967,1136,-678
724,801,954,745,917,1965,128,697,486,847,1572,1095
121,1556,1037,-8,-20,161,1201,1673,107,865,230,40
1509,222,983,123,-501,1061,1932,1580,188,819,1981,730
280,382,1242,333,1110,37,949,1890,129,1109,1623,-1
-400,892,-817,795,1299,736,1909,172,780,84,-977,202
-192,924,358,-1136,1045,396,512,-329,652,1289,772,665
-62,199,445,-1151,-499,-736,1013,-721,957,948,1907,1417
306,-513,-59,1147,1241,-255,1006,1907,242,-1134,-158,-574
1217,-1134,894,1633,-990,874,73,-945,1124,1479,1155,-1334
-971,-202,1754,1836,1320,1891,1248,-314,324,-1120,1493,330
482,443,311,17,176,1541,1445,1958,891,-42,761,959
551,-269,483,953,-97,76,1366,1894,424,392,626,-150
204,-1104,-223,-658,581,-409,1113,-811,1801,1645,1691,-408
1450,-370,-231,-698,1180,620,393,-1125,1987,206,-808,584
1753,891,1940,1461,1984,575,1040,380,-54,497,485,1125
764,-942,1990,1128,377,-249,1579,1624,-602,-596,287,18
1466,1583,-117,-188,-11,-1010,809,-616,1713,1684,1106,-863
815,-560,1313,1775,1171,184,129,16,1103,365,1779,1183
182,1578,-905,-133,874,464,501,545,284,2025,591,-128
531,-417,-902,53,1051,88,915,370,177,-384,1130,-360
1870,1429,-241,499,1351,1009,1426,1309,-315,30,441,-865
1926,329,196,425,1794,1565,881,-509,717,389,398,590
107,569,887,560,348,1682,1619,111,639,978,935,103
-401,403,1619,1842,-51,-858,-737,1398,1815,1784,897,-1059
199,-341,-14,-1089,450,1275,631,601,-1134,446,1623,1664
294,1221,1102,801,212,-521,846,-152,-123,1298,-275,-48
1933,1407,144,-1143,-481,292,1324,-527,-662,-40,1300,-113
1193,-421,-1071,22,1806,1042,1775,1495,133,183,1126,-31
-168,889,804,-121,1572,2037,599,785,774,192,-779,753
1014,594,-481,-200,1808,1589,721,-985,1300,-80,508,1636
402,-21,693,362,1211,131,621,1149,1242,1361,-864,287
524,2000,-422,-641,-158,-1021,-952,1006,1806,1582,716,-825
643,-1132,1648,1080,-1114,329,1132,-808,53,-809,761,-1029
580,-1114,-660,-736,1800,1556,1495,26,1444,720,1840,336
1285,-676,1748,1849,50,-1036,1191,320,528,-91,805,-1093
411,32,532,521,968,615,1138,-325,973,-768,1162,-13
-647,-586,-352,-1079,488,-1302,419,455,926,965,1185,-1040
1269,634,1067,-13,1129,1883,-327,222,770,394,657,18
1155,1671,85,1157,1757,1215,257,239,989,1327,380,57
456,509,440,-30,11,422,326,1913,1537,80,949,1974
1841,1992,-376,-223,838,647,-418,700,389,2140,-997,124
849,1896,447,405,1512,1630,1589,320,265,483,326,103
1419,383,574,1632,-947,679,-471,1168,-736,-265,947,-874
894,793,1962,1524,1375,288,496,-147,-133,565,747,639
1653,2300,1247,396,861,948,311,1209,1601,-218,2213,1992
290,-1150,-461,-186,1327,-781,583,918,1784,1774,1180,-836
780,445,615,1426,1563,334,1435,821,215,910,339,1413
1825,478,1247,-1109,-582,-1155,932,-761,-656,-829,499,1188
218,460,449,-32,-47,150,-172,711,1555,1968,1407,1120
-893,1231,949,827,-510,1064,484,1969,780,-809,330,1975
53,-513,659,-74,182,1076,322,291,1651,616,770,1693
1266,1694,1302,234,174,332,1349,443,1511,1660,241,661
221,363,315,1071,556,47,1078,107,396,-391,959,7
-559,-2,-568,1137,232,-25,1314,1735,1092,224,1350,-5
-980,718,1827,1243,581,895,1823,1872,-1011,277,1381,-125
662,1689,1889,1645,1436,1339,0,1219,760,1150,1095,-1058
1001,324,-480,-672,-417,1180,1989,1088,536,1404,360,1969
947,576,181,386,-385,584,1349,1086,841,-171,1267,479
875,586,605,553,59,91,1450,1802,373,1329,700,528
1691,809,-482,612,359,1035,1599,1974,-16,1059,-58,617
388,317,783,471,1528,585,83,340,127,1750,1060,1902
1769,-230,1384,676,1352,-519,1523,1713,-297,-971,723,-53
1718,501,1037,335,1033,1758,567,832,1853,1481,1223,1466
393,619,40,1300,459,2154,1786,558,558,659,554,1432
1005,1020,406,1467,1897,1522,1103,98,477,375,39,237
1351,269,1738,1151,831,1901,348,602,-212,28,-420,-405
1125,-485,292,-107,844,1905,1382,-580,1871,385,1561,-534
1567,172,-418,295,438,-1126,1826,377,1124,1168,1472,-543
1649,1638,1623,285,48,-477,31,433,1331,-157,1155,-649
1369,1056,1060,1961,-168,-1025,-147,1167,1597,1614,1737,-112
1213,-187,-685,-623,309,-1110,-45,770,557,-234,53,-833
82,-576,738,933,1210,1869,-34,778,692,49,1444,-218
1006,106,16,677,979,567,317,81,368,763,654,355
1426,367,226,559,568,1237,219,618,486,1686,425,699
71,417,1012,1808,800,714,680,658,252,134,1183,448
-895,443,378,743,1118,359,659,712,-457,35,201,-1050
753,-546,1976,758,-921,-123,378,-738,80,-494,1351,-714
1573,279,1941,533,107,1240,689,9,569,131,944,826
-629,-359,124,12,239,214,1760,1745,1210,-35,1742,1149
-951,154,-983,-331,1016,-317,1940,979,1169,1893,1577,961
454,-555,1101,243,1555,502,491,512,53,273,1977,273
632,230,1787,1346,-195,879,1398,1577,885,770,689,807
864,400,1597,717,875,142,1475,1834,488,716,195,222
312,277,1541,796,296,34,280,844,1070,94,1118,1040
323,1768,1915,1813,273,377,385,451,1870,140,887,955
528,-727,443,425,895,1528,-1029,779,2074,1473,1845,1685
737,693,139,306,832,64,1606,1638,943,1983,1236,1997
1926,1542,-897,-285,738,-951,1619,1583,767,-652,-537,-829
786,458,477,131,1055,684,195,1771,252,521,1769,1744
523,496,534,-96,524,-926,89,-347,283,946,711,360
174,1059,1527,328,1332,519,1430,172,79,718,82,1265
1026,879,405,1978,1683,443,1005,633,751,247,1286,934
242,789,24,313,831,2001,146,124,-290,684,1897,1014
476,-261,-6,-47,1443,1145,-317,657,571,1048,-41,647
-132,172,-5,1503,-10,-173,353,546,1109,95,-658,500
399,79,1084,468,471,430,207,1712,777,-270,204,1569
463,1965,1527,1353,-92,707,1678,-279,780,346,358,-172
900,-154,963,454,1264,25,559,1397,489,32,1171,1996
127,108,1366,776,634,1179,1099,1936,384,659,-293,468
1829,1190,833,55,730,772,101,553,272,281,132,697
826,-305,1751,781,-652,-636,1034,-223,1346,1233,991,-1081
193,374,404,592,632,307,990,305,707,358,37,618
1307,-760,1584,-475,-790,437,1732,1349,810,657,1334,-596
1492,1733,1535,565,250,721,1408,-601,1873,1112,-625,-135
506,548,1155,-906,1543,-250,1638,1693,585,-534,1818,1901
1473,1512,234,344,-97,1528,1142,-43,649,233,1173,1319
388,-490,1712,1613,297,281,-573,1001,562,-1095,1792,502
383,-416,1229,860,-131,-192,233,-1255,619,-1165,1542,-783
297,153,1660,1750,211,524,549,323,1545,-391,1166,393
766,479,508,337,269,603,1065,-205,1883,169,-127,461
1086,2302,-1055,103,1256,-803,1783,1627,-422,1493,-69,-272
-123,389,1967,349,514,-317,1170,-740,1344,-798,-1099,77
268,305,1303,228,444,-283,315,306,-288,-439,1292,37
1720,247,351,80,444,511,1075,-395,-842,1119,1617,-38
-691,-274,1222,-567,1095,1828,200,-1101,1826,1603,1827,1979
-88,-789,1600,-492,984,1906,503,-929,318,-1110,773,721
124,102,662,1375,153,577,163,327,1457,629,1770,150
439,-816,-601,994,-67,-12,1522,66,1407,495,-613,325
401,466,482,1426,1849,1434,-117,50,891,661,-285,220
1092,-521,859,743,763,-829,-182,330,1647,517,287,1763
479,1169,1090,335,1443,837,-85,1488,535,69,936,613
827,-82,828,185,-407,15,854,135,775,1915,357,-149
1770,1286,-993,-337,-211,187,1947,1290,115,-342,-593,1354
766,1079,1978,1373,1030,18,382,55,-1005,1010,-276,1666
434,762,-528,454,1532,1361,1139,357,1045,1759,-269,-403
639,356,874,814,273,470,371,772,1142,172,-127,801
1147,921,1245,81,224,153,259,561,-297,1296,1364,667
-101,1157,524,-715,1381,137,-402,391,555,-23,-21,101
1209,456,230,603,502,787,400,1906,1329,1999,678,-506
531,268,94,222,243,1220,1052,1537,316,459,1878,1045
202,113,607,246,809,462,1176,-49,1009,833,1027,275
1066,-231,369,-929,1682,1997,1620,-471,687,-1034,166,-644
1,-310,401,1434,328,916,240,316,662,195,430,445
855,1131,148,693,1264,1474,93,1973,256,898,1517,1312
113,1794,1737,1161,1236,1215,312,546,1349,640,1158,194
1133,1192,160,516,1416,294,359,458,1332,618,1554,378
1863,1826,882,280,1305,488,592,43,957,-93,1567,11
1087,1761,226,1254,1087,502,957,911,443,1213,817,174
1172,-700,970,-491,1872,1737,1268,115,144,-620,150,-240
-1065,-162,504,624,1863,1179,1858,1644,1485,342,1642,-47
1129,272,593,-121,135,628,86,-183,421,496,-1024,543
1504,-27,1089,1130,428,531,21,1034,99,800,376,803
962,-673,313,-945,1279,-303,1206,1766,1018,-205,1985,451
1713,1622,-194,193,435,630,-576,1096,162,971,518,381
1972,688,-193,-90,1722,1301,770,-338,407,84,1485,65
-253,693,1382,1370,627,-1110,1721,1755,280,-701,-165,-717
854,-1053,71,-1030,1476,1993,-628,900,1624,1513,456,-1125
824,225,442,234,-506,432,1877,1305,-105,-1034,-640,442
1222,-857,1276,-339,1267,1159,-677,-444,1848,885,132,-1134
1399,321,1004,397,375,857,643,-18,329,921,-232,-379
2024,1166,484,645,1370,-1,788,220,1721,684,-919,406
912,-442,1796,1982,-753,1315,538,1565,393,458,1937,1741
1465,-244,664,1522,505,112,1718,1702,22,1536,176,630
1437,175,-1095,47,774,1280,442,1095,1791,1917,468,1493
1918,485,32,-1155,1891,837,1978,1957,1101,-710,1099,1952
-591,208,1656,1445,410,-982,888,1948,1098,335,-330,378
1368,242,166,564,1149,422,1033,1153,853,595,208,1477
1616,544,486,1453,-1123,117,-9,-1109,1996,70,1927,712
944,-563,-87,178,1214,-752,-415,283,-692,-836,1555,-629
334,705,1160,480,1993,1369,1438,-755,322,845,1478,120
1288,445,924,34,80,1105,1527,1422,1624,216,1959,637
1162,348,241,1203,525,87,1283,1934,1896,298,-226,193
1403,1830,510,277,118,-264,78,380,681,-441,389,896
869,-181,1183,-446,1065,406,898,231,-255,-21,-927,-46
342,1504,1716,296,589,1938,61,1352,1518,1160,416,1277
850,1564,819,-823,280,-1228,-252,1178,1569,-596,1188,-617
718,-1121,1947,1116,408,-251,1211,-290,1237,-879,1109,-966
692,344,1059,916,921,1204,501,1358,744,-86,1411,1764
133,289,817,523,370,123,697,1392,233,529,1788,1946
844,867,-728,-541,769,224,2146,1852,359,-19,31,-308
32,1038,208,-38,1367,905,488,683,1269,587,1482,831
194,1369,1270,-654,-203,1571,1953,1534,633,1741,1421,384
299,836,1609,144,1333,133,-764,509,995,1520,-570,-79
105,311,813,1948,552,779,1048,728,1265,353,1080,244
126,-124,18,308,892,-256,1837,1999,760,860,1311,1777
118,899,771,1113,456,680,511,1576,660,438,1122,327
688,910,787,410,918,1610,973,221,1737,416,1195,1129
424,-177,1648,24,1032,-574,1831,1072,1351,-21,540,1894
253,1158,1971,463,667,210,1068,1137,249,491,1551,951
-898,-54,1283,207,692,1131,799,1480,424,221,311,-69
911,1258,1082,409,218,1937,683,293,1079,261,1924,335
11,523,968,-985,-611,198,1159,560,1728,-125,165,1791
326,1096,1504,-259,134,-1069,1591,1829,694,622,565,360
44,111,185,-545,-403,-181,1933,1262,164,-1042,1850,1897
1189,-323,1111,1930,1266,-835,-940,643,1915,74,752,1931
589,929,338,-16,1134,1219,242,1299,490,115,1819,937
1201,121,1337,-556,321,79,1601,1976,-572,-693,590,319
-582,-689,-188,-720,1626,1744,-481,327,565,-1104,1562,1435
955,25,153,1385,1630,1360,1199,1836,1251,374,473,504
132,103,1182,187,163,888,1679,557,-180,1344,1386,1847
892,437,1054,1797,818,-317,313,1719,-501,343,172,759
-533,1544,1089,1400,1143,-771,571,-573,217,-147,429,498
1368,-19,-18,1593,-438,1430,1507,333,1727,1713,787,-1115
898,-776,19,-435,962,-995,1235,1768,-40,-1052,1864,1469
1469,1275,1337,265,256,1321,622,1309,1557,1957,375,312
847,689,1986,1761,197,728,1357,400,440,1115,1573,493
-525,40,1817,1804,880,566,1662,-348,487,-258,1928,1698
-646,560,1099,-187,-381,-912,1356,618,266,-1103,-893,-195
593,-718,1492,-15,971,1961,-38,203,675,110,1158,676
833,8,749,377,-827,724,1173,1893,1916,708,473,102
257,1075,1128,-927,1923,1152,404,-912,408,-303,289,782
422,690,308,-1142,1399,1868,1370,-732,1473,154,1981,1188
-420,-709,271,982,-1007,-125,1813,1608,1082,-905,1516,1116
181,-46,901,-286,-221,1339,232,997,436,110,1381,-386
605,645,1138,553,105,1848,1988,1244,1505,-144,454,-3
1520,85,889,977,1099,-728,1322,1706,1754,1923,733,-75
-1092,-77,190,-1117,-1154,120,1449,-107,-636,422,1157,-303
559,615,1258,-645,673,951,-144,800,1589,1752,1983,707
575,337,-65,528,-549,685,1897,1899,1461,-245,1316,-863
835,-1044,1584,89,266,1704,1056,418,-899,845,-643,4
1848,545,-259,1445,1570,1196,1387,1958,214,696,1196,-521
-165,770,1957,1518,1717,1542,2192,805,718,1629,-677,1400
1021,-884,577,1383,572,-1091,1522,-306,1773,1725,880,-1080
-1147,112,786,199,702,-730,50,-571,436,1556,1307,-898
1942,868,481,273,-368,-941,818,-504,1550,-511,1224,729
874,403,67,1699,869,-782,-453,1426,1186,1263,622,396
1102,265,560,1090,49,453,205,1673,38,663,1431,617
-366,1468,1517,-394,1587,1889,228,-150,461,355,961,-235
1690,1662,1539,360,-4,857,1403,-622,-558,298,-326,170
-63,-125,695,-503,202,37,1054,-260,222,454,-105,-1082
1013,133,383,-1079,103,235,35,1601,1835,182,1437,1843
930,-82,63,998,387,-17,93,96,1278,423,663,-7
437,-1341,-250,1707,1027,1671,429,-862,-12,-1349,1031,-1480
641,555,465,101,667,776,1906,386,301,491,106,459
1684,1660,453,295,-293,179,538,31,1531,625,733,919
1223,-352,842,552,1584,1539,1523,-340,1596,-540,1668,-425
-147,319,-690,871,1463,0,311,578,2125,2039,-7,306
243,-184,1182,136,338,614,1813,984,33,453,736,514
1848,1240,893,-524,14,671,-824,-496,451,367,-1080,785
1521,1773,847,-343,1057,173,41,-597,1142,753,1251,-144
847,52,620,393,490,259,1852,1598,199,852,475,539
310,1999,50,-193,-215,-560,-1131,171,109,-554,1961,166
1770,-43,485,814,10,1173,504,-24,1122,801,344,1002
185,-21,776,434,50,504,333,238,1517,796,-378,187
-1085,692,734,-1044,133,-1113,1741,1967,-129,602,50,1191
401,295,697,320,1531,855,667,449,717,1148,248,480
-860,-250,-705,651,152,-610,1327,712,650,-68,681,-229
-627,337,129,1333,475,863,183,-665,770,1259,764,-277
534,762,1027,811,206,784,1342,1072,960,30,186,448
1138,281,219,429,530,146,56,277,907,751,807,1186
1334,370,1681,1027,132,-659,253,558,-756,1346,417,432
395,682,70,1964,208,70,848,197,1390,540,1356,987
519,-303,1076,1913,689,19,-20,-20,723,815,776,1220
-361,834,-35,433,544,-935,310,1949,957,1949,-8,504
1022,587,1178,357,-484,1265,23,18,897,-866,1603,1954
1053,27,145,7,785,-125,-10,8,1402,68,-524,757
819,1084,704,497,75,1938,1501,150,94,93,286,560
846,-1175,243,-1144,-98,-228,-1173,-326,1390,343,679,-1258
974,1016,520,-1400,-28,183,815,-1241,831,214,-969,-339
243,402,1084,1932,525,166,1572,1982,1311,845,685,-179
1540,1933,611,1405,-37,1744,1728,1712,1565,366,-1049,-198
1890,1430,652,-937,446,-1215,1753,960,1216,-954,653,1671
-62,265,931,353,1048,-730,723,782,926,-574,1969,1345
943,0,-334,1108,712,936,1362,-581,1313,173,232,531
1226,720,-189,578,78,-282,1829,1376,1090,1318,750,144
1548,-412,759,1958,434,-54,-201,714,916,386,934,328
376,1202,768,1525,805,1266,101,311,429,1423,-99,455
1401,1790,845,-751,1379,-611,1454,1712,-36,-256,-236,316
1797,-82,1905,1994,382,-17,296,-331,865,-570,-213,179
673,821,151,617,68,54,522,1630,-871,-110,1730,-203
1579,1947,1648,-710,-192,-896,1541,1810,-73,229,-855,803
1074,-392,167,108,346,1028,1432,463,479,942,1571,1840
-152,698,-152,-738,996,-812,139,1830,1650,696,1677,1889
-819,-482,1802,1893,687,-647,-324,1213,1305,599,976,30
428,147,221,412,854,602,1594,616,593,319,217,1683
481,1688,119,589,376,693,371,192,1015,1179,32,1160
387,752,1653,1929,332,-311,-522,1153,1434,-322,546,88
1223,-283,1603,339,198,-671,217,358,1739,1733,114,1231
1390,355,1091,801,598,733,166,287,490,1283,365,1760
1255,-679,199,-1138,1596,1626,51,344,-644,-752,391,1994
-478,-867,1768,1999,-571,1081,-961,-321,1796,323,1894,1171
762,1902,320,739,1648,106,1572,662,1682,1248,313,356
985,-113,-921,816,1734,1681,130,-530,276,636,1569,1869
486,-417,1671,1092,-230,-469,-295,1416,1493,1908,1360,-498
1791,1239,568,365,1315,281,-308,629,-136,269,-432,618
76,210,1477,1695,643,843,577,1583,144,1091,438,710
1550,1419,856,260,748,625,324,-22,-426,919,882,160
-254,432,863,1650,1884,1787,1369,-761,1210,838,464,942
1074,260,250,463,1249,-41,241,-16,-7,711,580,625
267,63,1065,1979,1010,728,473,772,1041,86,1480,32
1077,1865,760,252,1633,806,1325,-722,810,-622,-606,-704
69,622,-867,976,37,1684,1161,-585,1803,68,181,-676
819,1977,1035,-615,-629,959,-215,-765,1706,1134,1369,-743
1657,1366,1301,-123,713,1057,1240,266,965,321,892,12
595,677,1060,335,900,731,1182,-195,68,364,-307,935
1511,2189,1280,-642,-864,939,248,-229,-748,380,-409,882
1464,431,1246,1878,1354,1645,1103,864,1800,-87,291,-805
1419,1909,-7,-17,1157,-25,275,-673,220,1003,1246,1852
-1009,673,1254,759,399,-354,182,32,1792,1674,-11,94
1085,1059,313,-6,-235,1097,-341,-119,-388,1397,478,-154
1291,245,26,803,370,176,1031,-224,-279,799,692,440
1395,-674,1867,20,703,-532,237,1845,1838,248,274,-1211
-310,402,1460,115,688,-41,55,800,293,355,1289,553
105,1558,1009,40,1651,1647,-919,-357,995,459,1100,387
1688,1779,506,859,1626,-478,-374,-961,1611,1987,695,1804
-39,1316,824,-1026,-436,652,-410,1638,1370,-292,1812,1082
459,1995,1401,1966,212,-179,95,456,1203,816,-1024,-210
7,382,-222,-1002,883,-228,374,849,1838,1567,1978,1386
852,153,219,-1264,1027,500,1785,-130,646,1070,705,669
332,519,1003,107,476,-71,308,1064,483,293,289,418
100,-1141,623,-1061,1717,-331,-1154,529,884,1997,1894,1227
693,623,814,382,1224,223,1511,459,270,737,874,1945
1361,455,634,-264,1553,1848,616,196,274,407,-223,985
60,-385,822,37,1737,273,1564,1907,1983,1870,1525,-356
-806,936,1669,91,514,-745,1026,1110,368,553,-987,137
473,766,1588,441,1258,260,456,-464,229,-21,1760,1260
70,582,1691,1800,1642,214,915,427,129,1973,999,1859
1367,165,37,-6,744,-546,914,963,1885,1538,691,613
948,593,181,106,709,777,647,-348,-319,550,674,1405
-263,683,384,-200,1957,1574,1804,554,606,-18,40,-598
1414,953,304,1280,943,822,1564,1077,602,971,1152,376
1101,-37,444,620,61,219,983,946,1816,1111,425,925
922,1205,520,15,193,-26,1979,388,509,347,153,1468
213,792,1281,342,1501,580,488,1581,816,397,803,1169
71,-130,1704,1840,1194,-487,-689,-686,529,1854,-882,134
-770,-346,1929,1164,1646,1525,1125,-912,1745,1952,84,-348
1091,-329,-182,492,1801,-10,153,405,1164,1244,838,1130
438,97,637,317,1597,1976,-442,319,607,103,347,-71
252,45,702,2046,1846,1646,-780,190,239,-335,1516,-571
582,268,1493,1024,488,-829,924,368,863,676,-33,164
339,561,620,173,1809,1413,1991,994,619,58,1573,-491
1645,1497,312,541,801,-130,1441,1676,1159,243,726,-467
1027,-425,1285,418,503,31,1458,1924,-22,-16,-801,29
305,770,-447,-187,-510,393,-307,-791,530,-853,1859,-96
1417,952,678,-676,1224,-366,-393,1199,1072,-857,413,699
1545,-175,552,-779,1869,1790,203,-288,-882,-458,-176,1481
20,910,995,44,1395,391,514,-37,-211,428,475,513
465,346,210,349,395,517,331,9,119,372,569,534
