Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
664,629,1281,-100,391,-77,576,485,1686,1490,1434,1075
-113,-916,1710,-262,1244,-247,1580,1954,292,885,240,140
487,-627,1027,1885,653,-395,-57,1420,1220,308,113,465
956,-267,248,16,204,693,1616,1312,1112,267,833,987
46,315,454,13,188,176,-154,383,1083,348,1447,1515
1437,1652,588,-1142,-200,-1039,1474,799,1116,-941,1692,1995
1929,1312,-26,-514,-1147,56,1918,1516,1672,-509,1975,-165
428,-36,1459,725,569,945,748,52,676,1896,715,-203
240,-56,1182,412,-609,-805,-240,1589,707,1751,1444,-582
510,396,1201,1191,1684,718,212,371,802,254,103,1124
1060,376,165,63,1798,1238,174,526,608,11,7,55
-1095,39,888,-51,738,-490,1281,-41,593,1116,1729,490
495,-54,1256,4,-15,364,491,367,244,10,1718,1460
1672,171,668,778,433,122,196,758,1677,794,1494,1491
-24,-127,-139,545,632,-59,1357,1707,1020,378,384,147
543,510,381,426,1186,-104,1426,180,136,1998,1013,536
1375,752,743,60,710,443,206,-171,1917,1319,523,1826
1877,1594,647,-1037,1709,1938,175,419,72,1510,515,278
226,589,715,-185,184,1068,682,-8,1893,1417,-133,-4
-975,-266,1705,-234,1804,1997,1669,1784,-251,1709,-90,-1097
1608,-287,-148,61,142,466,1779,1928,-139,367,755,611
1576,828,304,1384,-446,-504,-272,1641,72,-1039,-132,1669
608,886,1840,887,1437,311,-17,-380,-567,728,-408,799
930,-681,152,-284,1110,-179,1651,-408,1347,1669,880,336
1285,443,57,19,-96,615,-338,195,1851,1515,-494,-589
-747,226,1707,2248,1983,1935,-858,514,-227,441,707,208
771,1773,69,271,64,751,977,948,1789,1409,1151,599
1548,1131,1547,236,1366,1552,976,1221,343,1524,1145,570
454,160,104,707,514,877,1461,1162,54,1398,854,164
-709,-348,345,531,850,-1055,932,-303,-631,259,-135,-396
641,1183,222,334,106,240,840,950,1131,1906,1807,413
382,284,1425,-270,1386,1504,443,356,1440,7,-82,541
368,1271,-383,1191,1769,-115,-790,-159,1060,-451,1497,518
398,-346,-187,-281,1502,1543,878,521,369,737,505,630
135,341,1118,-872,1416,1790,1184,-587,1794,1409,456,-1154
-426,553,348,1064,912,1830,560,-169,-134,700,-24,-300
-544,1554,1908,1829,278,408,1943,1279,141,83,412,-509
1493,-427,-205,1086,152,-69,628,1209,-20,1429,-439,1625
1833,-146,12,787,51,-827,1859,440,837,1330,1895,1158
770,680,109,176,923,189,1066,-652,446,-360,1531,1701
-48,1125,-994,-16,1737,567,1613,-50,1846,1589,360,-1126
1151,224,679,87,1683,-215,146,332,-604,-63,1566,730
123,185,814,629,1006,-422,498,96,205,-1057,-508,-143
1900,1458,1956,1218,-571,-757,-976,445,-1112,629,450,-1122
-76,-153,491,-372,280,264,1467,-214,440,978,1090,1318
1526,602,1341,1376,1703,906,-139,885,628,1710,-854,-251
-497,-957,-312,-482,1382,-810,590,287,1355,1320,705,-1196
766,-1089,1419,1891,1770,414,1871,1993,-1102,15,-253,-459
978,429,1856,1888,1391,327,248,1288,1338,1321,383,926
834,829,1635,649,1389,402,123,343,229,785,410,10
-9,-1186,1107,-1147,375,-31,1322,523,-712,-763,182,-853
661,-1216,-957,-516,-11,-1175,967,-294,1130,-1023,-563,-1036
1037,327,1479,-668,218,-759,419,246,865,-692,1879,1973
962,51,980,608,-88,112,-149,1567,-95,234,784,-790
412,841,770,399,-1027,309,1330,493,498,854,1083,-162
53,163,-778,-629,1042,1842,1379,-736,1950,1522,-1086,84
961,462,1001,-399,84,486,624,819,531,354,662,1116
1670,1171,641,-428,197,1395,1518,799,1421,214,-605,-245
623,567,-375,1591,336,731,405,615,1741,1543,197,547
-664,493,528,278,-621,116,6,585,-813,1246,1192,1215
1369,-526,115,-1120,-673,167,276,-801,1190,1973,-536,660
1198,40,331,-889,1345,774,1303,-874,1127,-212,1585,1458
-696,-484,1155,-277,893,1520,1876,1810,937,196,-347,-705
433,191,-43,0,565,-288,1768,1239,-390,1606,-329,293
705,892,595,-255,1005,621,806,-240,1171,558,67,1122
1646,1041,-857,158,536,1946,1282,1940,252,-81,920,886
-270,1704,-363,-954,1153,-811,744,434,1207,835,-853,675
1517,326,1691,1729,403,1988,1650,-324,-240,-651,860,-708
1866,1419,1682,328,566,559,822,208,142,413,248,740
235,850,413,291,1472,102,539,1351,1365,717,1901,1038
921,78,300,233,44,790,628,1296,482,80,477,693
452,426,653,713,1752,1397,1196,566,155,108,365,382
-635,1077,712,-1121,-953,724,205,287,-280,541,1442,-603
-131,1075,35,116,1097,785,254,278,516,1116,1732,1694
514,1055,1707,-27,1213,706,1511,860,356,520,57,1443
1972,1202,220,-134,751,-850,-185,458,951,859,1199,-6
1608,-192,1958,1980,-162,-260,239,461,1137,56,221,1973
1939,1771,386,-264,97,1974,303,709,1084,1838,-982,-297
175,-1137,898,406,-1026,545,1412,1687,648,153,1164,-738
1515,1015,127,675,-313,306,132,180,794,519,1120,1994
1212,-839,951,-482,-1146,300,847,789,1955,1294,1105,1626
1895,966,1798,1354,369,493,954,-417,354,904,936,1862
1274,955,1276,1997,1131,-171,1841,895,379,1206,478,1523
362,594,481,52,98,-451,1593,1382,676,858,-250,6
395,446,1928,460,558,380,894,-586,-219,-1020,5,1482
-765,-549,399,903,-615,-234,-298,383,912,582,1905,1956
457,439,-34,268,1074,-48,546,179,1389,659,151,1434
1176,687,-523,-703,723,576,904,1471,371,-299,445,-844
73,998,1495,-639,1730,1580,797,458,1570,1855,450,-1125
585,599,-387,913,841,-45,1605,-398,64,1941,1884,1399
-564,-603,587,1834,1580,1492,1686,1870,230,386,-303,-294
500,42,90,30,541,347,-180,1011,1531,114,349,126
425,-650,1743,915,662,403,812,395,-97,718,-528,417
1364,1945,-190,-885,1130,605,7,-1196,-404,-990,-312,1179
-71,178,882,658,490,987,424,-61,1295,268,1788,1924
666,-456,233,2050,-1142,262,-281,1052,1605,413,1038,-939
383,451,-201,698,1458,1657,971,494,214,579,1517,39
853,224,200,1905,543,1,-89,549,1433,18,1078,1815
635,-61,-166,1181,273,771,852,979,581,889,682,114
-653,-724,-1115,332,1025,-145,-488,737,-585,1494,1547,-427
807,-202,177,-216,783,-865,1549,-263,1322,-691,-768,182
89,259,1577,442,1330,400,398,1420,1209,599,706,1201
144,1121,642,821,566,337,1963,1124,1016,338,1697,1760
-236,-411,-7,-1278,-173,-958,1315,-559,1070,-862,-719,-535
928,-379,-123,-482,1644,337,-1086,589,-433,-879,294,154
1685,508,125,-353,1585,-71,267,339,967,51,1398,-187
-421,-467,751,-1044,1945,576,-330,-304,318,-1144,-1032,933
1246,1205,168,1462,1363,199,872,1228,893,313,917,686
1885,932,1362,1808,248,1784,859,355,135,333,45,-1114
363,-3,350,368,1211,1891,1693,1569,-24,724,576,1222
-150,209,1962,823,-1006,460,-255,854,1194,-268,-92,215
-478,206,1581,-573,136,3,1648,301,640,-779,895,1982
50,160,934,516,578,992,-22,558,516,490,1293,1941
-593,306,1710,1592,838,-1018,-93,548,1337,-591,1252,-909
791,1805,-75,633,539,1446,1529,1123,-459,1345,-94,1256
1819,239,882,-1000,259,-1330,-1144,268,1296,-953,162,-1234
1735,453,-428,-58,-352,-959,296,-286,842,-783,-365,1665
419,446,1233,360,219,1509,1286,1645,1002,212,943,924
433,1117,1121,134,1235,701,314,989,-216,855,1692,603
1816,314,252,283,706,-519,1165,222,610,308,-1079,358
1487,1757,944,595,1833,1399,957,482,-1065,435,183,1306
290,1665,1461,1883,-1134,621,1400,-711,1550,962,579,-1072
-363,960,1687,1801,684,-178,1911,1439,613,691,339,1923
1450,202,246,1053,678,-987,-743,1310,-553,508,296,744
651,207,645,869,447,1141,822,698,78,-103,582,-106
805,854,1660,532,1679,359,703,1642,487,1074,647,940
1281,679,262,-144,1437,371,1088,517,-322,128,-383,786
1272,1793,1401,1875,2001,227,636,-672,1635,296,-857,161
1894,1812,552,-69,-500,98,1517,-437,506,968,218,754
-38,37,884,-216,499,-8,1266,1644,138,690,905,387
-54,1042,-897,1165,-764,413,-534,1237,550,-686,1814,1035
536,-2,921,408,467,1106,3,848,1801,1877,41,139
54,-1100,1616,1875,1012,1913,968,1081,1866,418,1345,-792
302,447,153,214,409,780,1853,1580,496,-1134,1682,-310
323,114,1339,632,885,758,390,233,304,660,491,838
1624,449,1383,375,42,-56,905,1287,440,-786,1472,1330
550,-18,63,160,87,223,-163,584,1197,168,735,396
-46,461,513,-893,2247,391,-346,736,-122,1244,1601,-795
1106,337,727,1553,124,1230,667,1278,1444,67,1084,-26
1162,-100,759,-886,-140,965,-214,1297,-960,-50,335,221
1986,973,1123,1142,183,827,244,132,678,270,480,1200
639,142,1787,1332,1248,-54,473,87,230,218,1773,71
1235,1022,716,1977,975,-764,1324,-209,90,1311,151,317
1109,1565,926,212,1676,279,267,564,1066,1151,1004,463
602,97,570,718,-106,-844,376,-1163,807,381,126,-324
1066,-171,-471,1453,172,994,1067,674,799,411,164,-447
569,821,1032,-49,48,943,641,-353,-411,-412,192,-437
139,721,-983,420,-450,-869,842,356,264,242,-832,110
884,368,1564,175,238,-197,1482,-653,258,374,1320,1952
264,435,76,533,1544,-542,477,-236,1611,1514,213,1017
754,-1074,340,-461,-1019,830,-185,-955,-56,-536,1258,-766
-623,-182,816,-1165,898,-108,265,1536,-428,926,1172,-66
675,678,1366,1922,519,-8,-14,591,1351,470,415,205
1249,1812,-761,-581,-557,-384,1374,-156,295,-399,1359,1443
450,-345,-286,1123,798,750,1291,170,1099,402,209,561
1957,968,122,88,255,348,491,-983,766,-1004,1968,1441
-57,-887,-231,860,988,653,1484,1038,-137,-214,1857,-88
71,1308,1914,1297,875,388,1760,459,460,1430,590,1805
351,-4,209,-325,394,55,1766,1860,1290,348,-1023,-135
414,1780,142,445,1979,596,1351,1213,213,982,1130,782
689,392,181,486,592,343,1991,1491,557,78,-266,-238
1562,1886,1013,321,563,1322,352,1043,701,918,1272,-380
1842,1137,413,478,917,545,295,-30,105,13,-3,340
265,-1013,944,-530,695,550,702,348,1946,181,325,325
1740,1551,215,1942,1800,441,823,242,616,896,534,1155
948,696,1732,540,1943,1917,1500,1980,1599,317,-98,-356
1995,43,876,-968,491,356,-520,1392,-286,629,534,-983
121,158,-747,422,502,341,106,54,1704,1396,1875,1093
-1099,703,-861,-327,18,-98,-863,20,1969,1412,1713,-114
805,-9,248,1169,961,-592,289,640,801,848,1681,22
1887,1649,-1047,171,727,-774,1918,1502,1451,1904,1312,-683
504,560,184,374,650,23,638,1148,76,1962,1280,1477
196,1893,350,1466,777,1714,1878,136,375,1080,1105,346
179,-1150,1536,320,-53,368,30,1318,802,527,-28,50
1966,183,719,1348,354,493,108,552,1907,1427,1419,348
306,-318,1185,1771,565,376,-303,647,-510,687,-158,-3
-295,-1113,1712,-50,14,-193,-551,863,-539,-195,-889,-326
332,1673,815,676,568,179,1852,855,634,114,1348,1618
-1066,320,1584,8,545,77,87,190,1652,69,1279,238
1384,57,1011,-991,-516,516,83,-1025,1933,652,-830,-547
1059,457,1538,1609,-96,-1087,1033,1428,1267,202,340,-1033
85,1290,71,1760,1115,157,942,-255,1838,1806,963,555
-363,194,-948,579,790,193,977,266,1094,945,254,966
-909,437,1442,488,919,325,7,987,-596,-708,1643,-415
-1116,181,1518,255,1795,1462,-248,1556,1118,271,-305,211
257,1046,-155,767,979,429,524,143,448,1423,1520,15
1067,1838,1686,1405,505,342,-103,1131,-227,382,-894,-341
-40,464,-267,614,834,27,448,20,293,12,1290,-24
1,402,562,-1060,180,87,1886,1544,-457,618,319,-1136
289,120,1715,-156,116,261,1420,1599,819,-570,885,1898
1892,1523,334,292,-83,98,1935,544,1295,1814,-1017,-78
701,204,1359,114,1833,1165,806,338,-334,-926,922,1948
58,1427,871,1275,1855,630,1319,870,75,760,162,1113
1285,-162,822,1369,1419,572,894,-99,1806,1558,-197,-214
768,-13,1096,3,705,822,19,334,530,382,506,1962
557,-66,908,654,355,799,321,615,53,36,631,1512
396,1986,1570,1456,86,1970,1273,205,292,53,1744,708
272,329,603,361,1038,269,1091,69,1989,1294,317,-973
1804,1858,1664,-169,-185,1290,159,-287,803,343,773,-1036
-618,349,531,1372,-268,287,333,120,1638,214,2005,1517
943,-901,41,1786,117,786,-1078,782,-601,596,1326,-574
-356,-4,1050,-536,519,336,1458,-91,1485,457,310,1312
-669,-360,368,574,-335,1376,188,325,1625,300,-346,1529
278,147,1903,1236,656,810,641,362,-717,933,-845,1249
135,1203,962,679,308,299,1817,1378,942,40,781,-166
-717,192,1399,1867,775,328,1951,1508,273,1143,418,409
-393,679,-567,329,1997,1700,431,-4,262,-75,-863,136
475,1081,269,74,140,1193,759,574,643,547,1546,1178
1835,2166,1287,370,-413,304,670,-24,966,914,1084,-796
1799,1642,1296,-36,-1062,123,430,-718,1214,1929,272,398
431,-1041,-780,384,1136,849,1611,923,666,-498,-697,-727
78,450,1250,799,1069,1031,1993,94,436,1194,385,844
557,1246,1409,2047,1647,-370,-230,258,170,90,538,1267
178,173,1118,1988,357,1187,273,1329,248,1451,1726,1653
-418,-946,452,-1133,693,720,13,1491,632,-1302,1190,1597
561,476,615,591,202,1150,1912,108,343,255,59,182
418,325,1760,443,705,157,1286,783,1253,460,1068,601
300,1084,641,528,411,1635,1692,97,1012,768,798,133
-189,1539,448,176,1516,-272,1570,665,-616,830,1642,645
1055,1038,-871,878,1301,-933,708,-993,1343,1240,687,617
956,-971,1164,-26,-376,919,938,1640,-856,234,1041,1556
1670,140,1838,1247,775,270,723,173,-38,600,821,611
1551,772,-1037,-261,1121,1946,1445,1809,419,-432,-275,-401
513,-4,1511,562,1029,498,66,554,548,865,1885,1071
1813,303,1491,1649,-1045,64,511,-532,810,2028,-431,577
-404,851,458,694,288,1125,1587,-479,811,-584,477,557
286,-1241,-585,-807,1027,-1041,715,0,1109,338,1114,1009
1312,1786,1730,1914,-540,-692,1141,-988,636,-860,1480,-755
117,-647,1013,1940,311,741,1341,1620,388,-1069,319,-222
746,1138,831,-28,741,-163,1015,256,473,727,1173,295
-1059,924,98,106,1447,1930,-321,860,1919,1771,1549,1978
-662,1338,-701,151,38,459,-1134,568,1161,61,1917,1921
1631,1295,1361,206,619,564,479,973,330,648,963,1906
-444,-412,1242,-863,279,-1151,428,-1089,242,11,-50,511
833,368,625,1061,640,1578,731,769,1819,1783,240,823
468,-377,1241,-46,659,-1115,981,490,43,6,-143,887
1902,1463,529,1186,985,1871,246,1215,150,871,1014,677
-64,772,249,381,823,98,1070,275,335,372,620,1824
-237,673,429,1112,283,271,1145,1998,-143,95,1230,1763
1958,615,90,1185,1088,190,852,888,115,297,1402,1042
117,-101,-2,253,1052,-398,1747,1648,133,-46,848,473
923,1080,243,566,422,689,1176,-114,631,1359,702,432
-140,718,371,-665,450,632,1691,312,1180,-149,-227,-358
307,753,-62,1376,-721,-725,1096,-191,636,-1289,-967,248
-170,-728,696,-792,-443,-342,1823,667,788,-1102,1423,-726
576,-666,-86,262,1718,4,-34,-704,-267,-157,-1085,-121
578,571,1601,888,1013,869,136,639,308,926,1793,1238
1865,1287,619,34,-342,500,1223,1165,1473,-501,998,-2
301,2322,-183,168,678,-108,-158,294,-886,175,741,68
924,1031,1765,479,204,1341,1571,1558,149,627,1929,638
984,-163,993,-447,1268,262,-453,280,1348,-150,848,-6
328,300,1782,337,53,747,378,127,483,373,738,1117
1568,1897,-816,88,-95,1706,1724,1481,473,727,3,-861
1710,579,558,490,478,84,253,1933,327,-1098,-688,-51
1549,-527,-250,-878,1606,1628,553,304,1546,-350,324,1050
652,0,904,802,457,243,466,1970,166,976,1184,1256
726,1152,723,1382,296,1310,1416,1033,537,882,950,901
-746,341,-517,-838,1769,1737,174,295,-391,829,494,-584
1273,745,1220,227,471,1114,732,489,1051,1383,1966,96
777,449,311,303,168,580,1996,1069,167,247,616,1365
1964,1292,1015,-584,1947,464,777,-342,799,456,-113,-308
-139,-819,12,-96,1275,-682,330,281,1535,1588,1088,-907
-813,436,871,16,-103,-1040,-523,-241,905,280,421,768
236,837,142,584,1455,755,139,353,1436,452,767,-58
683,1663,1168,637,1230,1758,781,626,879,163,1590,1407
971,1323,-1009,279,1335,-773,-70,612,1973,1439,240,-970
763,1854,1967,1000,1653,1547,595,280,809,-154,999,-916
899,719,535,1999,598,576,1135,-116,151,810,1438,231
595,-893,581,474,1844,1001,363,1123,1227,1851,768,404
233,1153,326,534,537,720,700,688,1511,598,467,212
1295,159,1021,-291,1097,1078,383,1173,1605,1441,-924,1122
790,658,397,60,348,758,895,-1010,1775,1704,134,717
1945,864,700,471,897,-128,631,197,-49,-99,1667,931
1477,-739,752,-1026,990,-930,1428,-667,231,329,1689,940
195,321,428,-29,56,846,-145,794,576,533,1750,1296
139,-519,995,1215,339,709,1551,18,1956,811,655,1702
-33,392,342,419,-495,-876,1728,-229,1234,1732,1416,1852
439,409,845,1074,136,424,1972,1139,-370,472,744,-7
1347,-641,1700,1964,1649,1067,-235,-974,-57,1450,756,-711
1929,1191,152,-4,470,418,1731,1684,44,-27,-142,-224
-1094,169,793,1117,1461,1598,763,515,906,-834,1837,63
705,1586,403,603,1189,481,2,188,-130,62,192,1509
156,281,25,596,630,-620,184,525,1430,605,599,199
1808,1786,124,1286,583,481,465,880,756,611,1913,575
256,1216,1336,-785,1823,543,1345,224,121,1175,-388,-1064
1184,71,1388,1001,126,1687,1064,1167,616,697,-117,843
357,-28,815,154,1058,1977,430,808,269,511,132,1331
292,1491,1249,-185,1537,1060,1460,1912,1792,1714,151,-460
494,465,1991,345,123,1458,1210,629,-260,757,902,122
-314,5,2004,979,1299,-895,1836,1701,1857,819,534,-538
1516,520,1668,1987,325,1998,1419,192,570,784,1870,962
1496,1001,53,1251,126,611,1800,1706,324,1937,1928,500
560,327,1720,1977,655,-590,728,364,-483,257,520,461
1372,1426,868,-258,-520,1333,-808,-363,997,-848,2116,1462
26,-507,957,-1118,1884,1357,1732,2038,1831,103,387,-1119
1653,945,419,318,680,364,491,1464,786,-815,837,-218
-1104,467,147,661,1210,863,379,160,601,-72,948,1045
1016,-87,811,-632,1429,1958,-396,-241,260,132,612,1928
762,517,1758,1784,1492,809,13,625,354,-316,1468,94
-858,1013,87,-114,1473,833,-309,716,-779,331,-95,1002
1407,545,779,528,-229,922,-122,1279,576,697,908,-128
396,1053,1197,436,84,1027,1385,1961,916,571,632,205
86,485,-332,563,453,1341,1434,415,-33,576,510,25
-983,321,1422,1053,-138,1139,635,380,693,-845,-951,-294
1987,1988,454,-1110,225,978,1663,253,731,457,1069,452
1450,-36,-99,-1091,336,-1067,286,-1214,1830,-81,1643,-69
462,319,112,802,610,277,1248,986,24,305,440,1662
-169,6,134,-403,-3,46,1833,1845,722,-242,-967,-411
256,152,141,703,-289,892,570,55,1892,1716,778,-1046
-73,683,221,1359,1294,182,1480,-563,1327,-189,1952,1257
1197,-353,-48,1229,673,1150,1786,1397,397,789,1667,-285
798,435,1174,355,877,1063,259,1244,773,1272,1295,1102
1663,1930,-636,1280,-45,325,784,-594,106,1810,-237,-938
1842,1358,579,-1132,1202,-883,-463,-24,-381,-909,1790,1532
1867,1963,782,40,57,1660,1611,1940,1158,1806,130,233
106,1378,750,448,1719,1293,1045,439,1397,-176,285,312
425,1111,0,1006,1950,1947,856,1036,217,1100,467,299
-272,-297,743,827,1608,1695,1323,-418,683,59,953,-1010
863,344,378,-126,1045,588,-751,492,743,1242,34,991
949,371,745,394,379,-527,860,689,595,24,660,1895
968,373,1893,1947,467,-37,56,53,1055,108,1546,1220
1076,286,17,-898,-840,181,1693,142,343,1470,-1065,501
2195,2317,1867,1963,-724,1144,-354,1314,1562,560,-814,-120
999,373,882,-994,653,18,1343,1995,-330,622,431,-808
549,-285,1589,1673,1048,-339,1032,751,1040,0,-1071,130
1245,-413,728,-1326,1440,-1049,509,719,1702,1026,1522,-194
-19,368,1089,722,-427,303,-125,117,527,451,1763,-33
1102,775,575,218,-827,1277,1194,-909,669,-1103,18,1423
734,102,73,53,185,975,382,11,836,653,890,211
1078,163,656,40,118,-6,443,-100,1262,723,1436,1385
885,-14,-17,-5,-141,273,577,160,1818,1702,871,583
-1149,506,-686,130,1357,-300,1708,1843,-216,706,1292,1727
1349,1532,590,1743,882,225,887,1456,205,442,1474,415
148,343,733,44,331,1286,143,-28,359,363,261,2363
-94,-266,1173,1761,1347,1083,1698,1950,-22,109,-423,-598
1837,1253,1640,1757,85,546,791,-316,-932,-31,-1042,184
764,-591,-537,-334,1977,1069,541,344,331,409,1324,1763
-476,-675,833,-316,539,343,1903,1278,360,275,790,-460
1690,1860,-548,219,1434,1413,1940,1970,-779,-488,1985,1155
-9,150,1845,1408,19,15,393,142,1095,-9,-900,147
569,279,220,-93,1348,1954,627,636,1627,429,374,593
1478,2007,1458,258,415,1387,579,1887,18,-82,336,1670
-560,-1040,-867,345,681,1325,10,-1001,348,502,-617,775
727,430,-5,-972,647,-1004,1718,353,-415,429,1213,872
921,-986,730,-1076,1798,1268,1504,1576,716,-1007,306,-826
-707,1077,-361,-478,1195,461,1857,1658,1450,1810,1732,-192
1754,538,1969,1187,332,925,68,124,963,230,500,692
189,404,1761,378,313,604,914,1520,105,886,328,463
-9,-2,115,613,1299,1778,1944,1086,1170,387,618,618
206,1209,1147,1797,1229,1413,683,1243,1434,446,287,1112
1202,-770,-1002,969,180,592,1422,1185,903,-178,-117,-339
435,670,324,587,405,1119,718,349,528,345,100,1921
1216,-109,495,418,714,994,598,71,1166,138,292,33
1093,240,791,812,-362,505,54,375,217,748,1033,451
193,-457,1600,969,1387,-724,1992,1940,-789,1289,254,-1100
714,31,998,-23,9,491,1349,663,469,-24,1528,1771
408,0,539,1094,1028,484,956,250,1555,371,330,1981
-845,1141,1169,34,1735,1817,1076,932,1082,-422,-1138,484
1341,1268,998,587,1778,126,1448,-367,-591,108,2471,490
383,-1145,1692,354,1139,-840,1955,1058,242,-832,-919,934
373,-266,1832,1299,1195,99,91,-265,373,1225,468,1964
-13,603,457,-350,1114,1375,759,-1085,-30,-1096,-357,666
-290,-132,425,-1096,-617,419,1600,834,1561,171,1342,-381
887,686,1168,599,1350,0,-370,-159,466,204,1162,-603
1172,122,-181,906,1138,209,1414,1645,1247,594,-216,1051
1690,1573,358,-268,433,1174,919,179,329,1558,1246,-280
1108,-988,-35,1179,-712,-739,1507,350,-94,1226,363,935
338,-696,1527,-371,537,665,-162,-820,111,-839,477,-283
1389,351,1696,510,-1123,63,1813,1619,253,628,701,-824
1535,53,1536,1801,1403,637,449,110,1717,1232,403,376
40,1562,1667,685,1320,1936,886,381,-1167,327,540,-499
1378,1786,285,-15,1479,-9,905,552,302,-98,1590,1900
488,-529,551,-632,891,-526,659,640,-293,1113,1812,1342
630,1856,935,1176,1110,282,1304,1020,251,339,589,1700
31,351,-872,-494,266,166,1101,-253,1976,1434,-603,786
821,1130,1995,1482,346,806,470,114,753,452,188,575
-243,-70,1503,-236,285,1911,327,-236,1483,69,23,-609
9,405,473,-523,1010,170,303,177,840,691,-704,-4
319,1633,-582,-808,1904,786,815,341,67,-4,1391,1693
-81,48,1714,-196,1057,1773,-179,647,-25,678,1875,1496
1236,1491,389,-1143,762,-1077,-117,131,1307,1833,255,429
1930,1336,228,-262,-392,1360,449,-1093,1787,174,53,-1107
1871,1583,-1029,400,1823,1998,-837,1166,1607,684,-577,-112
309,662,276,851,1883,75,263,947,691,1082,1529,592
1093,808,1014,1684,1361,633,599,282,208,717,359,1317
293,1655,271,293,569,615,1436,1560,664,231,382,12
748,589,863,604,56,446,842,1464,129,1203,741,914
1367,138,115,725,86,841,1213,702,1601,1999,427,1820
