Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
337,1918,1746,1363,1559,1567,1502,-559,826,-1091,592,1864
488,-1114,1619,1187,-4,1161,295,35,1672,1440,-462,1736
-1016,964,1809,641,804,2102,-626,317,808,-1054,518,1779
1101,-371,-300,1686,1238,1656,1746,-323,1853,9,1496,1444
1413,223,633,635,56,1104,99,105,1680,689,1170,1713
887,656,1479,1857,237,1963,856,1745,-1126,572,-636,-755
1936,1525,230,1056,613,191,1960,99,48,1205,673,252
1312,-829,75,1756,781,1733,1912,1889,989,414,-262,1719
-1047,-356,932,1931,1997,600,1383,1805,1984,1554,1413,1742
1649,-444,1849,148,-239,1392,1592,1430,1138,-945,1174,1587
298,1853,1797,1242,1190,-404,1814,1639,1216,-770,-362,414
-195,1713,412,1842,13,-1060,1388,1835,396,64,-1193,33
248,1690,790,1595,1751,624,717,450,1787,21,573,1574
839,1545,1557,1576,-110,1819,1983,824,862,1754,578,977
1744,1897,1819,108,-823,1337,918,1769,1457,1853,1302,1565
849,1100,340,1246,181,1018,873,381,382,587,1723,617
-512,-735,1162,-881,1735,185,-869,1227,1890,1416,822,1915
116,-460,1688,1597,1504,-143,992,1717,877,1171,-428,-776
643,-1189,1924,401,1840,78,2111,712,1733,1524,-1159,178
1335,1998,1467,1958,1325,1183,735,2513,1468,-815,-1160,317
20,794,1688,1744,1841,-80,-3,375,478,1864,902,1827
846,-1039,1172,-889,1302,1504,1102,1605,-503,-819,1273,-848
80,331,188,683,220,1912,497,-22,711,1412,1756,965
1309,1683,58,1926,1937,546,54,1848,1512,1264,1622,1893
401,1889,780,1655,674,-36,1702,481,689,523,278,859
852,1747,1768,1177,1486,1649,466,1933,-1062,-191,1141,684
-43,915,1263,-191,1593,-436,-149,1599,-934,200,1513,1788
1792,997,803,1345,205,1338,1395,1592,1448,-43,-236,1281
-216,-1017,717,1887,-524,-659,1925,748,557,1837,1329,1596
1266,-874,17,197,1420,1641,1988,1056,1974,1407,200,1988
-190,-624,1521,-44,1278,-582,-113,1657,667,-826,-197,-1087
552,1956,840,1955,-481,1575,1371,1141,1799,1690,693,-1121
1162,1513,313,-248,426,1440,866,1983,850,1750,1485,1687
1573,1629,1847,915,930,-1023,204,55,1828,-18,427,39
1086,1777,976,-994,231,846,1640,960,148,-1044,210,1786
-303,-817,1603,1574,1756,1131,1341,1607,1748,1468,1946,-124
1753,1382,512,871,613,1915,25,1369,-158,-992,1563,-568
-462,-894,648,1416,1735,1355,1102,1952,1186,1761,951,-1043
129,1078,1458,1767,79,1013,473,1195,530,1893,424,500
1081,-384,-1024,109,-671,1453,1765,73,1301,-621,-557,-586
299,2669,-1301,932,-1408,350,280,2547,-999,-803,534,2747
1905,771,797,98,1188,333,822,-22,-201,1703,-222,909
11,-102,1398,-863,1814,480,-82,332,-613,-257,281,1816
-269,123,1960,415,744,1936,507,1518,650,1217,1113,764
-940,353,284,-1178,1927,348,-842,-546,1828,1052,2016,506
1731,615,1742,1138,524,690,669,-1120,724,1822,68,-1111
1161,-986,1340,1973,-601,-873,1609,1565,-110,-1124,-492,-963
991,624,669,1581,1522,1955,889,-80,578,623,900,1415
590,1666,1078,-485,1245,-878,1432,-718,151,1889,1037,-127
-995,-350,755,1971,1081,1804,1844,1018,1843,1444,488,-1189
1704,1269,32,1926,976,-1011,260,1946,919,44,1543,1511
1056,1125,1935,850,882,1068,628,-240,929,1713,1282,1960
1903,1777,-188,497,-1092,30,-301,1688,1468,1381,1335,1573
-99,-1086,-1062,271,-976,-490,364,-414,-565,-812,1059,1882
628,579,308,380,1284,1403,833,737,790,114,408,1867
-1066,-185,1025,-980,354,1906,1409,1422,1866,1244,674,1901
1473,-675,-165,1453,697,1717,1727,293,449,-1026,-72,1778
1969,796,1538,-220,308,1307,1227,949,1270,1778,257,941
-148,-842,-258,-316,938,37,828,2051,1707,-71,35,1744
1680,1199,864,1595,1819,1473,-380,-855,646,1939,1996,1760
627,-638,898,777,-609,1303,1098,1684,1795,1592,-991,51
-760,-275,57,-967,614,-468,726,2193,1160,1998,-1104,136
1720,979,1963,760,-78,1815,750,1885,1845,1763,1926,1807
57,1877,1687,1906,65,-1133,285,1839,1203,452,-1057,-200
1746,1363,1326,1724,1441,1513,1810,-261,1606,-631,1473,1903
529,83,1356,511,294,1998,993,1745,1805,321,302,751
-380,-820,1451,1317,1552,1755,1932,1344,-511,-837,1741,1783
-409,-405,1064,-309,511,1893,1513,1730,1969,1187,1821,422
1763,1889,1874,847,866,1936,561,-1148,1375,1440,1997,654
1114,-1019,-1028,-24,1125,-881,371,-897,1741,1535,1039,1701
823,2232,-1151,294,1095,1394,913,2148,-145,-797,1913,1872
1357,1313,357,1797,1487,1717,1431,1313,1250,440,-33,915
-12,107,692,113,1974,1690,1182,-115,1482,-630,672,1438
1211,1103,-210,445,963,1731,1927,1018,986,-1022,1569,1290
1690,1900,-1097,-158,26,-1121,1202,1753,726,2000,554,1979
812,1332,217,-450,793,1729,485,-22,1255,-359,490,637
909,1829,946,667,989,988,1997,301,77,1336,179,1888
1392,-212,-502,104,999,1711,103,-14,1177,-878,1181,1751
300,1697,719,1122,479,431,375,-202,943,490,1392,1560
-805,-605,1663,956,827,1777,-1092,327,1891,1642,1881,1348
1748,706,1995,803,-955,-357,-1124,407,603,-827,1006,-1012
139,1099,1696,998,154,1002,824,1172,1674,1278,454,628
404,1895,1699,1901,1839,1405,1259,-868,88,296,1348,1742
1622,1126,-100,982,-465,127,537,1585,1389,-567,-620,1037
1275,1543,1208,-886,1854,1054,1556,1740,1089,1679,-45,1803
-779,1362,1365,-805,1481,-674,1750,1895,202,1823,80,1869
54,162,713,1030,1417,53,728,1922,321,901,805,92
1471,606,-732,-655,155,1855,60,-53,712,1796,1597,1824
454,1802,377,2095,1759,1498,1927,1546,-195,-724,952,1736
-66,1436,1917,361,1799,910,849,1060,883,1844,427,1906
1451,1043,122,1538,1713,355,218,1859,485,885,1982,1601
1508,-639,1782,1447,1782,1351,-1081,-131,1423,1377,2025,-318
755,37,56,1836,1815,-430,601,-487,1277,1968,1380,2030
-1140,357,826,1911,1088,-936,698,1876,1140,1157,-1034,-379
-772,1278,1045,1763,1450,1588,581,1033,193,-240,1470,-657
-798,160,-38,1185,1149,1711,1944,926,1695,1824,296,462
366,847,-64,698,1113,1209,1959,146,1960,535,588,1866
210,-1145,1894,293,1123,1638,1123,-868,-72,-1081,218,1978
413,-1137,-816,-575,1615,1236,1345,1573,602,16,1833,11
-950,759,1903,1381,1182,1920,1585,-332,854,1702,1402,-646
944,760,1866,1089,1287,-1017,1717,1318,1964,1171,1788,-277
1579,291,1021,365,86,1334,1337,808,1115,1599,1217,122
1346,-812,1744,903,1666,1188,-194,-1062,-783,-602,199,1891
1301,1501,240,-1170,1189,1724,486,-1158,1413,-740,1549,-624
1482,524,576,1182,120,1274,1131,-212,445,290,197,531
67,1625,1628,126,630,-1049,383,-950,-83,1726,908,-728
-427,921,1472,-621,1981,1295,1166,735,-910,-402,1871,489
1895,76,-264,-1024,680,-1114,1645,1417,772,-1214,1836,1054
550,-1167,529,1900,1526,1532,-1174,264,1688,1398,1680,-385
741,-3,-375,-86,1828,1598,1059,1681,1451,1291,343,-122
398,1858,1831,508,-124,713,1339,1914,982,-945,1522,1781
995,1711,1460,1706,-772,-717,51,1830,-732,-731,-659,987
-804,-617,1474,933,-1122,444,968,1884,1776,-150,852,1743
602,125,465,1965,1877,901,1444,1885,591,1722,1370,1537
426,705,-849,-181,971,1726,-626,1472,1796,144,1099,1856
1833,1269,-840,1243,756,1789,1406,1342,1552,-145,-1075,29
-804,694,222,1618,1185,1851,1259,936,1299,928,413,1890
386,2209,381,2116,916,780,-869,1398,1036,1797,-870,-577
216,-1012,1552,1232,951,-1004,517,1820,914,1950,95,1865
-106,-647,-1071,1350,-318,1674,1646,1828,180,-168,754,183
989,1409,1530,1109,529,-507,194,-998,947,-970,-375,-907
1762,59,-1125,500,548,2026,-1145,290,1834,1840,1768,878
1681,1129,1323,1512,217,1435,591,639,82,1001,782,436
979,-991,-503,1483,172,1638,661,1763,1298,1467,-694,1194
-324,-908,-205,1025,327,1989,1727,31,-839,1237,-431,-861
1133,1613,544,1759,547,650,1804,1569,-822,483,102,1365
141,125,218,223,1493,1369,536,72,832,1162,1203,247
1035,1917,8,1211,-526,-157,1860,762,1906,1745,1182,674
735,-1105,-877,120,1916,11,1537,1195,648,-1102,-73,1784
1495,1733,1186,-474,-52,1811,1603,1185,888,1525,1931,526
830,805,1545,1363,517,1384,-87,406,296,1839,878,1829
363,918,1074,-253,67,1963,238,1514,1809,212,914,1817
-442,1302,1593,-458,1211,1715,-998,675,672,1989,-20,-234
1005,1865,1987,347,1875,314,1976,637,762,-144,208,1897
-330,-961,1331,1363,-413,1482,1775,-359,1460,1332,1692,1416
1681,1281,160,449,1428,-643,1972,1142,-921,522,1353,1743
1173,-805,1818,443,-746,-388,-94,-1045,1755,-86,-531,1598
-527,-697,1146,43,1731,1044,677,1768,995,85,1630,1715
273,-1163,1623,1704,-1064,337,-994,835,1436,-25,1728,1568
-1083,-205,1081,2257,-116,-1141,861,2305,1275,2062,444,2320
414,-994,1515,1486,421,-1070,1692,-305,932,1697,321,-1184
1278,-242,585,1938,1616,394,555,1240,1399,1377,1280,-823
1504,1933,1396,-769,73,1259,1748,-436,378,1877,1209,1708
-59,1128,1112,1705,561,62,-301,1426,1112,1887,1655,-322
648,-836,65,1950,1183,1710,1786,1822,-283,-992,1087,1672
1085,234,312,1011,1825,1811,1324,-129,1165,583,207,1872
1978,516,31,1636,1160,1734,81,275,441,478,310,1872
-713,595,848,-497,560,-334,259,1849,1456,1380,-106,244
-533,-437,-956,-389,1645,998,1675,-206,1676,1724,-61,-1062
1846,1460,-858,-470,436,2010,1380,-859,1454,22,1597,1141
1402,1150,-556,-817,862,-1042,-587,1523,677,1882,790,1820
612,1960,1617,986,1905,1032,1545,1806,1002,849,1680,-337
1976,1584,799,1982,1962,264,1999,605,-113,1138,-1178,27
-992,304,-152,1773,1798,544,1554,1989,464,-198,864,-649
1569,1656,534,-1098,1587,-737,1704,1389,1510,1928,-1160,409
1309,-951,1926,1109,49,-815,1227,-822,1798,1873,1272,1883
1601,-566,1751,1759,-19,940,887,-94,174,842,1834,-243
1004,-13,1980,1008,-323,1588,648,553,375,883,369,1566
-932,1098,956,2026,440,1578,-1070,354,1320,1428,1760,1460
877,771,62,-252,506,1781,-279,16,1128,969,1095,961
1303,1776,813,-1065,1477,-946,1302,1696,1429,-933,578,2026
1928,1918,2132,1162,1681,976,1231,-626,-736,1356,1028,2115
447,-2,1560,1765,-358,-1025,1910,1654,-105,91,1867,1168
581,498,210,967,367,1967,398,1499,863,889,1414,233
-93,-438,791,15,939,1974,1075,1714,-406,217,380,1865
274,1975,630,1907,-1098,758,1319,1958,1986,377,206,1923
-800,1356,1655,1797,-444,1569,1313,1315,-848,-395,-161,634
277,1111,1916,1255,694,430,682,-1112,1402,969,663,1648
-295,-1007,871,-579,1826,206,1596,278,630,1828,385,1865
-391,-326,996,1752,1746,1481,963,1954,1453,1194,494,1997
1582,-263,353,1990,1366,1610,965,1701,88,333,1610,1702
1845,-184,1351,1674,296,1830,-560,1545,252,-246,1576,1432
784,139,1223,1897,1518,623,391,245,792,-24,865,705
619,-984,-775,349,1127,-802,-555,-806,1814,651,28,1811
1989,1666,-841,-588,1638,-214,1595,1400,681,1983,388,1990
432,1855,1204,448,715,-934,1222,1852,-96,696,1335,1508
1210,1918,521,2095,-975,1042,1719,1577,2013,1849,1846,1440
508,-295,1689,-399,440,1022,1881,1593,644,1406,606,1835
1177,3316,762,2362,338,3226,687,2796,118,2553,745,3600
975,-745,37,2135,902,2072,34,124,363,2042,74,2144
490,670,307,1951,1143,1832,-1062,-182,-1067,-78,640,2001
73,1168,1711,1801,359,923,524,1999,246,725,44,139
-56,1785,1868,2206,434,-917,1710,294,-644,-615,1349,1924
579,-1099,792,-654,1204,1951,-622,-580,1097,-730,-322,1762
1620,1176,1790,1964,1603,1750,423,-156,884,712,-654,-485
1032,1751,1092,159,-73,1207,628,-265,216,-573,715,2029
1148,-908,835,2026,1957,1782,1824,1317,201,-1083,1458,282
117,122,553,-382,1238,248,153,254,1291,1703,1704,1012
926,558,625,1733,1780,62,1371,266,1751,335,1747,950
491,1534,1714,-300,1079,613,1424,1482,1557,-591,24,1104
1280,1624,1950,100,1167,1063,481,906,478,1269,452,1721
1863,235,1656,4,289,1951,1932,1748,1825,1469,-1151,395
96,1212,385,1660,-316,-659,1668,139,-598,-348,537,-963
1441,688,1746,1233,830,588,166,268,508,1504,533,291
-22,-1096,-1164,177,127,1812,1184,2242,1211,2140,-514,-822
888,1890,-10,-1109,1598,1820,-994,15,-1172,270,-422,-953
1589,-478,1257,1530,1817,539,-909,1153,1080,1661,1423,1288
1476,1348,243,1961,-454,-679,194,1913,-699,-736,1880,-48
860,541,183,2027,1805,856,1426,562,1199,1304,1608,1344
-812,-335,1650,-264,468,-847,1074,-828,1015,-364,-1157,551
767,-1102,1287,-830,1434,274,1184,1569,1742,659,1468,1651
1873,1136,1031,157,482,1570,616,-198,609,1203,6,811
440,1577,1800,-288,695,1914,581,1964,-1045,-171,-176,-362
1874,1137,1966,1778,1695,1670,1086,-1006,-37,-1103,-445,-1037
1854,184,1889,861,492,901,189,1416,446,336,964,429
1165,-121,1074,1474,391,1805,823,-1033,1173,1787,1634,1685
910,-1125,395,-1200,550,-1149,1795,-219,1392,1867,1025,2015
1168,1532,-142,123,1413,-362,-384,1232,304,-1118,1139,1213
1951,549,-166,-274,1285,1704,1472,-662,-159,590,727,1840
1817,556,-73,-1045,478,1954,949,411,1710,1193,713,1902
1862,307,1530,1297,-456,-931,1904,249,123,-1013,1105,1687
39,1824,-916,888,-282,-188,756,1057,1962,428,613,498
1798,1051,1936,922,1781,-114,1766,1194,-977,-429,393,2144
-136,637,1606,2978,1395,2395,-381,-935,1693,2778,1583,2994
841,-763,1240,1110,1533,1120,1274,1747,1372,340,210,746
1176,1572,-18,1742,1317,1991,1226,-844,2062,882,-1066,837
557,1057,143,1944,1319,1662,1288,-827,1842,757,1313,1642
1151,481,163,133,479,1754,1984,645,1809,1597,1914,1822
299,1472,912,-52,1032,530,1429,1940,277,1139,641,750
-871,261,699,1797,1371,1442,865,-196,-4,1573,-5,351
457,725,1116,214,1822,58,1808,1990,377,1084,-323,383
1681,2071,227,1752,-481,1314,285,-904,1587,-314,-1098,642
-906,-536,-995,-332,1473,1662,1716,1108,1216,1754,939,1940
1222,1984,-951,135,1771,812,800,-1088,113,-216,1275,1659
1590,1072,187,1208,1335,652,1367,215,932,1797,66,1669
1862,1766,-107,-41,-864,-543,174,-1104,1735,461,-329,1590
558,-1158,842,1877,1357,1539,1272,1628,533,-176,898,954
632,1963,161,501,1937,631,862,599,1841,1485,103,254
1828,535,1749,1698,1297,1492,1055,-943,428,1637,-774,359
576,2230,636,2171,1956,81,444,2297,819,2266,1726,1618
1796,1210,1553,1805,-330,1672,1648,1534,805,-1008,1556,1581
1989,1557,21,-469,1616,1548,748,82,690,1701,1468,-312
1393,148,-648,-606,1471,1362,1917,403,1357,-583,1616,547
2261,1411,-747,-651,-1068,771,2088,2130,1908,1796,1236,-874
1978,120,1209,1666,184,1899,452,1544,729,551,1039,1719
1459,1438,105,1042,1346,726,304,1884,1186,1626,996,-499
-598,1340,1966,1754,-1029,367,795,-399,646,766,1670,1007
620,745,265,1283,860,323,834,1796,1650,362,1705,1442
1613,842,1134,1339,461,1113,1558,1788,1255,2024,1196,433
699,511,1852,1385,539,-58,1203,594,1266,1594,78,1846
876,587,101,107,1743,1410,153,768,1353,1559,1063,1494
1848,478,109,-1117,176,1843,1471,1988,16,1825,1107,1667
-387,-795,36,-59,1693,1581,1292,-830,1628,-26,1045,2026
1406,-276,-1026,-261,306,492,848,759,1017,1823,297,100
1526,-579,392,-943,1398,1984,1802,649,1695,-201,1648,1750
342,1579,228,-1081,-1090,160,1342,1421,1472,-615,1668,-351
146,1941,550,906,187,1828,-459,491,1765,-281,1614,1703
1799,1295,1623,1624,1052,1767,1002,1569,265,1943,1538,-622
549,345,1689,163,1427,7,-415,-28,521,1836,1702,1028
202,234,1001,1312,86,1406,1432,466,341,385,547,1618
109,-1138,212,1940,1188,1700,-853,-557,1734,1325,1003,1761
64,1926,1190,-908,1765,1584,3,-1043,1433,1878,1554,1427
1784,865,1101,1984,1558,1533,1995,1315,1109,1917,-1151,-104
442,567,387,481,904,1450,602,647,793,214,1476,775
1132,-755,1327,599,498,-992,1710,1516,0,-990,-68,460
1028,1828,1915,722,569,2024,237,2002,730,2009,415,-1200
823,68,-550,1508,620,1547,-766,988,499,-1037,1563,1979
1899,913,842,1907,1562,-516,77,-54,1424,766,1040,1963
590,2316,-282,-922,1690,478,664,-1069,1210,239,643,-890
120,-196,1182,1697,1172,1301,1613,912,822,1897,1943,527
1740,790,1600,-356,201,1884,1227,1649,1063,1340,-1145,134
-770,-666,1556,1739,1930,756,1647,1943,1188,1983,492,2491
-714,-492,1159,-985,1782,-231,1288,1500,1640,-523,1986,1250
1212,417,680,-300,325,-67,1720,-318,542,983,1570,845
1687,1350,130,1811,-1106,438,455,1654,-865,372,616,1453
1987,1822,1607,792,1643,217,119,1654,-24,917,1595,974
1725,780,495,1821,-826,-581,-1106,192,1490,1325,1031,-931
1220,1822,1048,1428,590,-1130,-249,1697,1570,1209,1107,1571
127,972,1642,256,1739,604,89,1383,816,796,1665,1124
991,1253,1320,780,714,1152,-448,1368,-898,1087,1691,1230
972,892,1326,1464,1722,123,1089,409,577,1797,580,1333
1396,1557,1060,29,305,1913,136,25,-1137,492,1329,-128
1367,-15,365,-1289,1176,-1039,62,-577,-1020,-292,-253,-1150
1069,1678,1392,880,330,1192,1581,340,1702,935,429,1081
1874,1926,712,1978,1679,1620,2066,893,1570,1775,1654,1869
-869,-485,795,1795,520,1705,-728,1356,1779,773,1126,-573
223,1540,-909,1223,1410,1526,901,1821,1647,-15,1085,1745
1370,1477,1703,1805,1836,158,-590,-351,552,-1133,272,-410
1816,775,1380,1561,824,1216,188,1123,11,1344,463,1901
355,1360,2013,867,1369,1589,1302,1477,827,1023,-1099,30
1681,1027,1957,1569,-489,1564,998,-1007,516,1788,1532,1669
326,1922,1206,1942,709,1959,363,-1041,483,-1194,1576,1945
777,-1140,566,1962,1198,-934,1920,375,1339,1604,520,1946
1207,1812,962,879,395,1031,1623,217,649,1833,1845,1303
768,1846,832,1146,1888,569,218,1867,1706,1259,1108,744
951,1821,1772,1038,780,1885,-1077,15,1898,7,312,1955
691,-1090,1201,1848,-57,2033,1856,1310,968,1983,1470,1661
1363,1895,1027,1683,1196,-895,977,1962,-509,-810,-1129,-24
-899,-861,-1182,1244,-710,-1006,311,2353,376,2309,853,2370
492,-122,1132,1250,658,-1112,1255,-839,437,1804,1534,1486
1238,1689,1477,1443,-172,-1040,461,1509,1977,348,1946,1629
1671,1390,564,1872,-493,1016,187,1912,-233,-819,-440,435
1298,1530,1502,1543,1712,1193,404,-931,-724,1375,-322,-981
15,1897,167,1937,1572,1227,-1033,-289,769,1884,-1189,-5
314,613,1351,1608,200,791,209,665,1701,133,314,1516
1353,421,558,-1104,843,1500,1886,225,1585,-329,-1043,24
395,1853,187,-126,881,1514,1664,433,912,619,885,868
-248,-1018,1767,620,1783,1933,-852,704,571,1837,409,2081
1817,1652,1068,1525,588,1873,1806,-57,1546,1388,268,1888
1737,1026,1151,-948,837,1777,97,20,1801,439,1763,1431
1605,-423,-667,1405,757,330,1602,-59,847,-1067,-850,-395
9,1219,1962,358,1920,1560,1496,1491,1122,1743,131,1903
1592,1317,1340,77,1352,422,149,675,394,911,1075,453
1930,649,-62,1796,1402,1879,-380,437,949,-1014,1982,1484
1781,322,1663,-168,-1079,461,823,1578,551,1265,1609,1124
1736,1357,1744,1677,-227,1630,1875,26,1200,1748,1842,-306
683,836,-181,1070,641,2,458,1874,408,1926,-1077,1046
1063,1770,1503,1457,1175,688,1809,1883,851,-112,-187,270
1549,1837,437,-1007,1160,1802,893,-1019,907,2073,-848,1262
1240,1498,332,-863,248,1661,405,1879,595,1885,840,1732
-1049,139,1863,1745,1210,1859,856,-1033,942,-432,1324,947
1832,78,594,1785,1751,456,1696,1560,-723,-144,1979,1872
1847,1577,1952,1208,1559,687,2064,525,1217,1935,837,-1142
462,1577,1019,1923,1016,1642,149,1810,-502,-883,677,1902
1760,-300,966,1770,791,1746,-786,1325,1791,1808,1529,1377
1779,1202,314,-1134,320,66,198,2001,674,2018,1568,1552
-802,1261,-1131,222,-601,-786,1678,1252,541,1188,1881,1204
1275,1700,1814,1422,2083,1034,686,2128,1787,1597,-1217,103
1661,-405,1446,-675,1923,1131,-8,461,1224,-8,310,-1147
-236,1681,402,763,1846,207,1765,803,1607,1313,171,-617
1518,-200,1656,230,2053,197,1937,-35,1225,1700,583,1851
-363,184,528,1389,-440,1619,1803,-206,409,1782,768,-1044
1385,1705,296,2002,822,2435,1722,1926,1361,2248,1092,2386
453,1373,935,1777,1736,368,1736,723,990,692,1923,731
701,-1090,-1059,804,-739,1020,244,1915,1798,466,922,1709
1654,105,-377,-722,1438,888,1386,1964,1923,213,771,1936
230,-1136,1953,904,110,-517,1797,1756,1730,1851,1642,-549
427,23461,662,23222,1413,23268,1553,23289,568,5013,701,23282
1511,1512,657,-716,368,2117,-957,103,1504,1321,190,1870
1937,453,1757,-466,1982,658,1524,-633,-454,-959,385,1979
309,1971,1738,45,364,-1128,764,1849,976,1469,1055,1689
1856,1320,1304,1506,167,1828,1358,1607,4,-1119,1344,1998
26,1627,-21,-4,1925,839,373,44,1451,1652,851,1951
-996,329,-94,579,1547,926,905,-1058,653,1825,1915,1213
1749,1021,857,-780,217,39,1920,187,1663,1506,169,1488
1853,-82,1545,-96,608,2020,2021,552,838,-1055,1710,-386
1732,684,735,1799,-876,1171,1859,1730,327,-1101,217,1797
1289,244,219,-1177,-729,-146,1791,46,881,-927,-406,0
1660,2491,881,1336,1406,-642,-1049,-225,1482,2554,-517,1587
1160,-405,579,-595,-233,-619,1317,1004,1461,-660,894,1751
1267,487,1874,75,385,297,479,578,27,1312,804,1943
1006,440,1818,914,324,1919,1648,1751,-1012,101,625,871
2192,1228,1285,2153,906,2106,808,-1038,1597,1219,567,-1081
633,-1194,1316,1727,1770,1282,-426,-933,1980,883,955,1982
871,-1055,1927,116,687,1793,1974,1436,-111,-1080,1314,1457
-940,442,189,2282,483,-1156,1257,1890,-260,1890,946,2324
1947,1261,642,1930,38,-1124,-1109,81,1150,-72,847,1925
482,-171,1837,1561,-74,1876,1912,1884,1002,2055,639,762
1334,658,731,-281,1321,-281,289,1867,434,1242,1854,115
1390,-120,278,1553,-496,1275,-226,-254,1226,-700,1771,1903
1850,181,1542,1871,539,1282,292,23,597,1964,1654,60
1827,1351,1051,514,1044,1624,-811,-376,-452,1631,1134,1493
-450,-648,693,2309,1207,-8,1357,2285,912,2236,169,2512
1493,1673,819,1893,1994,1715,1824,1027,1954,339,326,1640
1873,487,767,365,-369,1097,1990,1709,-287,-757,1451,1337
1386,1411,136,913,1314,-755,-779,583,949,1663,742,-1067
1916,902,1095,1571,169,620,2,1800,893,-403,1823,1453
183,651,1131,313,1078,750,275,830,1280,683,1779,773
1307,657,59,1191,1025,80,116,1603,1809,182,1840,779
-191,1569,-83,363,428,1978,1767,1227,525,1139,1348,-345
1419,-613,151,1570,-931,-441,531,1929,1798,1366,-1079,793
684,1190,1152,135,404,-4,209,1015,1583,251,1453,1959
-447,-724,1396,1420,813,-276,370,1323,1248,1899,1769,944
1343,2134,1903,1677,261,-1103,924,-774,-796,-592,239,1835
1289,69,1101,1287,1530,1138,133,1869,1869,120,1756,986
1150,1692,1875,1252,1017,-1020,1441,1874,1769,1045,1086,-561
1208,531,1236,1606,751,326,-973,-363,1811,1383,-752,1434
-801,-584,1927,1644,929,1902,1964,699,872,1974,1678,1278
1152,1970,1232,1587,1739,-254,122,1851,938,-537,1859,287
-456,-918,440,-1150,438,1700,168,-1098,1993,1239,1285,1545
1244,872,433,368,1324,-19,224,967,1004,1735,1043,1790
113,-1120,539,2115,-835,-513,-71,-327,666,1991,1775,1449
-277,-347,807,2042,-195,1798,958,2138,1823,-64,2147,924
460,1837,1530,1972,715,1128,1351,1355,1542,-630,1715,1128
1393,41,655,1984,1018,1710,1514,482,1135,735,909,1811
1768,1982,-79,72,-1121,68,-887,-510,520,2119,1388,1419
564,-359,894,1158,548,1425,1849,140,1918,762,873,1864
575,1856,1245,393,1493,79,680,1917,1179,1055,340,1225
1158,-212,679,-44,-13,-1039,1946,1548,1695,44,1857,1205
-481,1577,-216,-1036,1249,1365,1980,945,1495,-626,1808,1215
